"RefSoil ID"	"Phylum"	"Contains.plasmid"	"Elements"	"Gene"	"chromosome"	"plasmid"	"Total"	"Rel"
"RefSoil_537"	"Firmicutes"	FALSE	1	"arsC_thio"	2	0	2	0.00216919739696312
"RefSoil_538"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_538"	"Proteobacteria"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_539"	"Acidobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_539"	"Acidobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_54"	"Euryarchaeota"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_540"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_540"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_541"	"Firmicutes"	TRUE	6	"acr3"	1	0	1	0.00108459869848156
"RefSoil_541"	"Firmicutes"	TRUE	6	"arsB"	1	0	1	0.00108459869848156
"RefSoil_541"	"Firmicutes"	TRUE	6	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_542"	"Firmicutes"	TRUE	3	"acr3"	2	0	2	0.00216919739696312
"RefSoil_542"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_542"	"Firmicutes"	TRUE	3	"arsC_thio"	2	0	2	0.00216919739696312
"RefSoil_543"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_544"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_545"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_545"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_546"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_547"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_548"	"Proteobacteria"	TRUE	5	"arsC_glut"	0	1	1	0.00108459869848156
"RefSoil_549"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_549"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_55"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_55"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_55"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_550"	"Firmicutes"	TRUE	2	"None"	1	1	2	0.00216919739696312
"RefSoil_551"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_551"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_552"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_553"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_554"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_555"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_556"	"Proteobacteria"	TRUE	4	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_557"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_558"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_559"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_56"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_560"	"Firmicutes"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_561"	"Actinobacteria"	TRUE	2	"acr3"	0	1	1	0.00108459869848156
"RefSoil_561"	"Actinobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_561"	"Actinobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_562"	"Firmicutes"	FALSE	1	"arsB"	3	0	3	0.00325379609544469
"RefSoil_562"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_563"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_564"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_564"	"Actinobacteria"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_564"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_565"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_565"	"Actinobacteria"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_565"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_566"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_566"	"Actinobacteria"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_566"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_567"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_568"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_569"	"Euryarchaeota"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_569"	"Euryarchaeota"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_570"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_571"	"Proteobacteria"	TRUE	4	"arsB"	0	1	1	0.00108459869848156
"RefSoil_571"	"Proteobacteria"	TRUE	4	"arsC_glut"	1	1	2	0.00216919739696312
"RefSoil_572"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_573"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_574"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_574"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_574"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_575"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_575"	"Actinobacteria"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_576"	"Nitrospirae"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_576"	"Nitrospirae"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_576"	"Nitrospirae"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_577"	"Thermotogae"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_578"	"Proteobacteria"	TRUE	7	"None"	1	6	7	0.00759219088937093
"RefSoil_579"	"Proteobacteria"	TRUE	7	"None"	1	6	7	0.00759219088937093
"RefSoil_580"	"Proteobacteria"	TRUE	7	"arsC_glut"	0	2	2	0.00216919739696312
"RefSoil_581"	"Proteobacteria"	TRUE	7	"None"	1	6	7	0.00759219088937093
"RefSoil_582"	"Proteobacteria"	TRUE	7	"None"	1	6	7	0.00759219088937093
"RefSoil_583"	"Proteobacteria"	TRUE	7	"None"	1	6	7	0.00759219088937093
"RefSoil_584"	"Proteobacteria"	TRUE	7	"arsB"	0	1	1	0.00108459869848156
"RefSoil_585"	"Aquificae"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_585"	"Aquificae"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_586"	"Proteobacteria"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_586"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_587"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_588"	"Firmicutes"	TRUE	2	"arsB"	2	0	2	0.00216919739696312
"RefSoil_589"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_590"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_590"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_591"	"Firmicutes"	TRUE	2	"arsB"	2	0	2	0.00216919739696312
"RefSoil_592"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_592"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_592"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_593"	"Firmicutes"	TRUE	11	"acr3"	1	0	1	0.00108459869848156
"RefSoil_593"	"Firmicutes"	TRUE	11	"arsB"	1	0	1	0.00108459869848156
"RefSoil_593"	"Firmicutes"	TRUE	11	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_594"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_595"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_595"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_596"	"Crenarchaeota"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_597"	"Crenarchaeota"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_598"	"Firmicutes"	TRUE	2	"None"	1	1	2	0.00216919739696312
"RefSoil_599"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_599"	"Firmicutes"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_6"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_6"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_60"	"Proteobacteria"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_60"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_600"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_601"	"Proteobacteria"	TRUE	2	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_602"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_603"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_604"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_605"	"Proteobacteria"	TRUE	3	"None"	1	2	3	0.00325379609544469
"RefSoil_606"	"Proteobacteria"	TRUE	5	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_607"	"Proteobacteria"	TRUE	6	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_608"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_609"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_61"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_61"	"Firmicutes"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_610"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_610"	"Proteobacteria"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_611"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_612"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_612"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_613"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_613"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_614"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_614"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_615"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_616"	"Firmicutes"	TRUE	2	"arsB"	2	0	2	0.00216919739696312
"RefSoil_616"	"Firmicutes"	TRUE	2	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_616"	"Firmicutes"	TRUE	2	"arsM"	1	0	1	0.00108459869848156
"RefSoil_617"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_618"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_619"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_619"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_619"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_619"	"Firmicutes"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_62"	"Firmicutes"	TRUE	6	"acr3"	1	0	1	0.00108459869848156
"RefSoil_62"	"Firmicutes"	TRUE	6	"arsB"	1	0	1	0.00108459869848156
"RefSoil_62"	"Firmicutes"	TRUE	6	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_620"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_621"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_621"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_622"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_622"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_623"	"Spirochaetes"	FALSE	2	"None"	2	0	2	0.00216919739696312
"RefSoil_624"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_625"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_626"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_627"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_628"	"Proteobacteria"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_628"	"Proteobacteria"	TRUE	3	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_629"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_629"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_63"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_63"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_630"	"Proteobacteria"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_630"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_631"	"Firmicutes"	FALSE	1	"arsB"	3	0	3	0.00325379609544469
"RefSoil_631"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_632"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_632"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_632"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_633"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_634"	"Actinobacteria"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_635"	"Bacteroidetes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_635"	"Bacteroidetes"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_635"	"Bacteroidetes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_635"	"Bacteroidetes"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_636"	"Deinococcus-Thermus"	TRUE	7	"arsB"	1	2	3	0.00325379609544469
"RefSoil_636"	"Deinococcus-Thermus"	TRUE	7	"arsC_thio"	0	3	3	0.00325379609544469
"RefSoil_637"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_637"	"Actinobacteria"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_638"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_638"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_638"	"Proteobacteria"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_639"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_639"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_64"	"Proteobacteria"	FALSE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_64"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_640"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_641"	"Proteobacteria"	TRUE	4	"acr3"	1	0	1	0.00108459869848156
"RefSoil_641"	"Proteobacteria"	TRUE	4	"arsB"	1	0	1	0.00108459869848156
"RefSoil_641"	"Proteobacteria"	TRUE	4	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_641"	"Proteobacteria"	TRUE	4	"arsD"	1	0	1	0.00108459869848156
"RefSoil_642"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_643"	"Proteobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_643"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_644"	"Proteobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_644"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_644"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_645"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_646"	"Proteobacteria"	FALSE	1	"arrA"	1	0	1	0.00108459869848156
"RefSoil_646"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_647"	"Acidobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_647"	"Acidobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_648"	"Firmicutes"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_649"	"Actinobacteria"	TRUE	3	"acr3"	1	1	2	0.00216919739696312
"RefSoil_649"	"Actinobacteria"	TRUE	3	"arsB"	2	0	2	0.00216919739696312
"RefSoil_649"	"Actinobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_65"	"Actinobacteria"	TRUE	3	"acr3"	1	1	2	0.00216919739696312
"RefSoil_650"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_650"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_651"	"Firmicutes"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_651"	"Firmicutes"	TRUE	2	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_652"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_652"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_653"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_653"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_654"	"Proteobacteria"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_654"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_654"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_655"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_656"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_657"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_657"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_658"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_658"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_659"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_659"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_66"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_660"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_661"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_661"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_661"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_662"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_662"	"Proteobacteria"	FALSE	1	"aioA"	1	0	1	0.00108459869848156
"RefSoil_662"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_662"	"Proteobacteria"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_663"	"Firmicutes"	TRUE	5	"arsB"	1	0	1	0.00108459869848156
"RefSoil_664"	"Firmicutes"	TRUE	9	"acr3"	1	0	1	0.00108459869848156
"RefSoil_664"	"Firmicutes"	TRUE	9	"arsB"	1	0	1	0.00108459869848156
"RefSoil_664"	"Firmicutes"	TRUE	9	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_665"	"Firmicutes"	TRUE	7	"acr3"	1	0	1	0.00108459869848156
"RefSoil_665"	"Firmicutes"	TRUE	7	"arsB"	1	0	1	0.00108459869848156
"RefSoil_665"	"Firmicutes"	TRUE	7	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_666"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_667"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_667"	"Firmicutes"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_668"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_669"	"Proteobacteria"	FALSE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_669"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_67"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_670"	"Actinobacteria"	TRUE	4	"acr3"	2	1	3	0.00325379609544469
"RefSoil_670"	"Actinobacteria"	TRUE	4	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_671"	"Firmicutes"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_671"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_671"	"Firmicutes"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_672"	"Firmicutes"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_672"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_672"	"Firmicutes"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_673"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_674"	"Firmicutes"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_675"	"Firmicutes"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_675"	"Firmicutes"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_675"	"Firmicutes"	TRUE	2	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_675"	"Firmicutes"	TRUE	2	"arsD"	1	0	1	0.00108459869848156
"RefSoil_676"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_676"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_676"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_676"	"Firmicutes"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_677"	"Firmicutes"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_678"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_679"	"Bacteroidetes"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_68"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_680"	"Chlamydiae"	TRUE	2	"None"	1	1	2	0.00216919739696312
"RefSoil_681"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_682"	"Nitrospirae"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_682"	"Nitrospirae"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_682"	"Nitrospirae"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_683"	"Firmicutes"	TRUE	2	"None"	1	1	2	0.00216919739696312
"RefSoil_684"	"Proteobacteria"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_684"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_685"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_686"	"Firmicutes"	TRUE	8	"acr3"	1	0	1	0.00108459869848156
"RefSoil_686"	"Firmicutes"	TRUE	8	"arsB"	1	0	1	0.00108459869848156
"RefSoil_686"	"Firmicutes"	TRUE	8	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_687"	"Proteobacteria"	TRUE	4	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_688"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_689"	"Proteobacteria"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_689"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_69"	"Proteobacteria"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_69"	"Proteobacteria"	TRUE	3	"arsD"	1	0	1	0.00108459869848156
"RefSoil_690"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_690"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
