Gene	Sample	t.name	t.length	q.name	q.length	e.value	score1	bias1	#	of	c.evalue	i.evalue	score2	bias2	from.hmm	to.hmm	from.ali	to.ali	from.env	to.env	acc	NCBI.ID	length	perc.ali
acr3	bacteria.protein.fa	LEPBI_RS14075	344	ACR3	363	1.1e-132	450.2	22.6	1	1	1.7e-136	1.2e-132	450.1	22.6	12	354	1	343	1	344	0.99	NC_010602	342	0.942148760330578
acr3	bacteria.protein.fa	LCHO_RS15575	359	ACR3	363	9.1e-102	348.5	23.5	1	1	1.7e-105	1.2e-101	348.1	23.5	13	352	16	354	7	358	0.98	NC_010524	338	0.931129476584022
acr3	bacteria.protein.fa	LBYS_RS12360	343	ACR3	363	1.8e-141	479.1	29.8	1	1	2.8e-145	2e-141	479	29.8	14	352	4	342	1	343	0.99	NC_014655	338	0.931129476584022
acr3	bacteria.protein.fa	LBF_RS14105	344	ACR3	363	1.1e-132	450.2	22.6	1	1	1.7e-136	1.2e-132	450.1	22.6	12	354	1	343	1	344	0.99	NC_010842	342	0.942148760330578
acr3	bacteria.protein.fa	L483_RS15665	353	ACR3	363	2.6e-144	488.5	23.2	1	1	4e-148	2.8e-144	488.3	23.2	12	355	3	346	1	353	0.98	NC_021491	343	0.944903581267218
acr3	bacteria.protein.fa	L083_RS27710	368	ACR3	363	1.8e-156	528.5	12	1	1	3.1e-160	2.2e-156	528.2	12	8	357	11	360	4	366	0.98	NC_021191	349	0.961432506887052
acr3	bacteria.protein.fa	KTR9_RS23625	369	ACR3	363	6e-161	543.2	13	1	1	1e-164	7.4e-161	542.9	13	7	355	9	357	2	363	0.98	NC_018581	348	0.958677685950413
acr3	bacteria.protein.fa	KTR9_RS04480	362	ACR3	363	5.8e-156	526.8	13.3	1	1	9.7e-160	6.9e-156	526.5	13.3	9	354	6	351	1	359	0.98	NC_018581	345	0.950413223140496
acr3	bacteria.protein.fa	KSE_RS05880	367	ACR3	363	6e-162	546.5	14.4	1	1	1.1e-165	7.6e-162	546.2	14.4	8	352	16	361	9	365	0.98	NC_016109	345	0.950413223140496
acr3	bacteria.protein.fa	KRH_RS00295	365	ACR3	363	2e-154	521.7	13	1	1	3.3e-158	2.4e-154	521.5	13	11	358	15	362	6	365	0.98	NC_010617	347	0.955922865013774
acr3	bacteria.protein.fa	KRAD_RS08615	374	ACR3	363	8.7e-153	516.3	13.3	1	1	1.5e-156	1.1e-152	516.1	13.3	12	359	20	367	15	371	0.98	NC_009664	347	0.955922865013774
acr3	bacteria.protein.fa	KN400_RS15480	350	ACR3	363	3.4e-144	488.1	27.3	1	1	5.3e-148	3.7e-144	487.9	27.3	10	354	4	348	1	350	0.99	NC_017454	344	0.947658402203857
acr3	bacteria.protein.fa	KN400_RS08080	331	ACR3	363	8.2e-23	88.7	18.1	1	1	1.5e-26	1.1e-22	88.4	18.1	63	334	43	303	3	315	0.89	NC_017454	260	0.716253443526171
acr3	bacteria.protein.fa	KALB_RS27555	368	ACR3	363	5.7e-152	513.7	9.2	1	1	1e-155	7.3e-152	513.3	9.2	11	357	9	355	2	360	0.98	NZ_CP007155	346	0.953168044077135
acr3	bacteria.protein.fa	JTY_RS13745	498	ACR3	363	2.7e-152	514.7	8.6	1	1	5.2e-156	3.7e-152	514.3	8.6	7	354	9	356	3	364	0.98	NC_012207	347	0.955922865013774
acr3	bacteria.protein.fa	JK_RS10230	368	ACR3	363	1.1e-149	506.1	16.2	1	1	1.8e-153	1.2e-149	506	16.2	11	358	5	352	1	357	0.98	NC_007164	347	0.955922865013774
acr3	bacteria.protein.fa	ILYOP_RS03995	351	ACR3	363	2.7e-129	439	32.2	1	1	4.3e-133	3e-129	438.9	32.2	10	355	2	348	1	351	0.99	NC_014632	346	0.953168044077135
acr3	bacteria.protein.fa	I653_RS19825	346	ACR3	363	9.5e-166	559	35.2	1	1	1.5e-169	1.1e-165	558.8	35.2	12	356	1	345	1	346	0.99	NC_020832	344	0.947658402203857
acr3	bacteria.protein.fa	I502_RS0123135	352	ACR3	363	3.8e-99	339.9	28.1	1	1	6.4e-103	4.6e-99	339.6	28.1	15	355	1	341	1	348	0.97	NZ_CM002025	340	0.9366391184573
acr3	bacteria.protein.fa	HYU01_RS15570	346	ACR3	363	4.2e-165	556.9	35.3	1	1	6.6e-169	4.7e-165	556.7	35.3	12	355	1	344	1	346	0.99	NZ_CP008846	343	0.944903581267218
acr3	bacteria.protein.fa	HYU01_RS09480	321	ACR3	363	1.4e-33	124.2	32.8	1	1	3.2e-37	2.3e-33	123.4	32.8	16	350	2	317	1	320	0.92	NZ_CP008846	315	0.867768595041322
acr3	bacteria.protein.fa	HYPMC_RS14265	354	ACR3	363	4.7e-100	342.9	30.4	1	1	7.9e-104	5.6e-100	342.6	30.4	15	354	1	340	1	347	0.98	NC_015717	339	0.933884297520661
acr3	bacteria.protein.fa	HM1_RS05420	354	ACR3	363	7.4e-151	510	21.8	1	1	1.2e-154	8.8e-151	509.8	21.8	11	358	5	352	2	354	0.99	NC_010337	347	0.955922865013774
acr3	bacteria.protein.fa	HKBS1_RS13930	498	ACR3	363	2.7e-152	514.7	8.6	1	1	5.2e-156	3.7e-152	514.3	8.6	7	354	9	356	3	364	0.98	NZ_CP002871	347	0.955922865013774
acr3	bacteria.protein.fa	HDEN_RS11555	354	ACR3	363	3e-99	340.2	24.4	1	1	5.2e-103	3.7e-99	339.9	24.4	15	356	1	342	1	347	0.98	NC_014313	341	0.939393939393939
acr3	bacteria.protein.fa	HD73_RS14220	346	ACR3	363	2.8e-165	557.4	33.5	1	1	4.4e-169	3.1e-165	557.3	33.5	12	356	1	345	1	346	0.99	NC_020238	344	0.947658402203857
acr3	bacteria.protein.fa	HD73_RS10635	321	ACR3	363	4.6e-35	129	32.3	1	1	1.1e-38	7.7e-35	128.3	32.3	16	350	2	317	1	320	0.93	NC_020238	315	0.867768595041322
acr3	bacteria.protein.fa	H9401_RS15605	346	ACR3	363	4.2e-165	556.9	35.3	1	1	6.6e-169	4.7e-165	556.7	35.3	12	355	1	344	1	346	0.99	NC_017729	343	0.944903581267218
acr3	bacteria.protein.fa	H9401_RS09510	321	ACR3	363	1.4e-33	124.2	32.8	1	1	3.2e-37	2.3e-33	123.4	32.8	16	350	2	317	1	320	0.92	NC_017729	315	0.867768595041322
acr3	bacteria.protein.fa	H924_RS01180	363	ACR3	363	5.9e-156	526.8	18.5	1	1	9.7e-160	6.9e-156	526.5	18.5	8	357	8	357	1	362	0.98	NC_020506	349	0.961432506887052
acr3	bacteria.protein.fa	H175_RS15810	346	ACR3	363	1.9e-165	558	33.8	1	1	3e-169	2.1e-165	557.8	33.8	12	356	1	345	1	346	0.99	NC_020376	344	0.947658402203857
acr3	bacteria.protein.fa	H175_RS09245	321	ACR3	363	6e-35	128.6	33.1	1	1	1.4e-38	9.9e-35	127.9	33.1	16	350	2	317	1	320	0.92	NC_020376	315	0.867768595041322
acr3	bacteria.protein.fa	H16_RS10890	358	ACR3	363	2.9e-105	360	25.9	1	1	4.6e-109	3.3e-105	359.8	25.9	7	353	9	354	2	358	0.97	NC_008313	345	0.950413223140496
acr3	bacteria.protein.fa	H04402_RS04060	356	ACR3	363	5.9e-142	480.7	30.3	1	1	9.2e-146	6.5e-142	480.6	30.3	7	354	4	352	1	356	0.99	NC_017299	348	0.958677685950413
acr3	bacteria.protein.fa	GY50_RS05170	354	ACR3	363	1.2e-132	450.1	22.1	1	1	2.1e-136	1.5e-132	449.8	22.1	12	356	7	352	3	354	0.99	NC_022964	345	0.950413223140496
acr3	bacteria.protein.fa	GURA_RS02395	350	ACR3	363	7.2e-144	487	27.1	1	1	1.3e-147	9.4e-144	486.6	27.1	12	352	6	346	2	349	0.99	NC_009483	340	0.9366391184573
acr3	bacteria.protein.fa	GTNG_RS08390	353	ACR3	363	5e-162	546.7	30.9	1	1	7.7e-166	5.5e-162	546.6	30.9	12	356	6	350	1	353	0.99	NC_009328	344	0.947658402203857
acr3	bacteria.protein.fa	GSU2954	350	ACR3	363	3.4e-144	488.1	27.3	1	1	5.3e-148	3.7e-144	487.9	27.3	10	354	4	348	1	350	0.99	NC_002939	344	0.947658402203857
acr3	bacteria.protein.fa	GSU1411	331	ACR3	363	8.2e-23	88.7	18.1	1	1	1.5e-26	1.1e-22	88.4	18.1	63	334	43	303	3	315	0.89	NC_002939	260	0.716253443526171
acr3	bacteria.protein.fa	GMET_RS02595	350	ACR3	363	4.2e-145	491.1	25.9	1	1	6.6e-149	4.6e-145	490.9	25.9	10	353	4	347	1	350	0.98	NC_007517	343	0.944903581267218
acr3	bacteria.protein.fa	GM21_RS09330	352	ACR3	363	1.4e-147	499.2	25.3	1	1	2.2e-151	1.5e-147	499.1	25.3	10	354	4	348	1	352	0.99	NC_012918	344	0.947658402203857
acr3	bacteria.protein.fa	GM18_RS07645	347	ACR3	363	1.7e-144	489.1	28.4	1	1	2.9e-148	2.1e-144	488.8	28.4	12	351	6	345	2	347	0.99	NC_014973	339	0.933884297520661
acr3	bacteria.protein.fa	GLOV_RS12880	325	ACR3	363	3.7e-22	86.6	19.5	1	1	6.6e-26	4.7e-22	86.2	19.5	63	336	45	307	4	321	0.86	NC_010814	262	0.721763085399449
acr3	bacteria.protein.fa	GLOV_RS05690	346	ACR3	363	2e-141	479	29.1	1	1	3.5e-145	2.5e-141	478.7	29.1	12	352	6	346	2	346	0.99	NC_010814	340	0.9366391184573
acr3	bacteria.protein.fa	GLO7428_RS09285	384	ACR3	363	1e-146	496.4	23.4	1	1	1.7e-150	1.2e-146	496.2	23.4	7	362	11	376	4	377	0.98	NC_019745	365	1.00550964187328
acr3	bacteria.protein.fa	GEOB_RS11020	347	ACR3	363	7e-146	493.6	31.1	1	1	1.1e-149	7.8e-146	493.5	31.1	10	352	4	346	1	347	0.99	NC_011979	342	0.942148760330578
acr3	bacteria.protein.fa	GEI7407_RS08915	384	ACR3	363	1e-142	483.2	24.1	1	1	1.8e-146	1.3e-142	482.9	24.1	8	360	12	374	6	377	0.98	NC_019703	362	0.997245179063361
acr3	bacteria.protein.fa	GBEM_RS11775	351	ACR3	363	1.5e-146	495.8	27	1	1	2.5e-150	1.8e-146	495.6	27	13	353	7	347	2	351	0.99	NC_011146	340	0.9366391184573
acr3	bacteria.protein.fa	GBAA_RS15640	346	ACR3	363	4.2e-165	556.9	35.3	1	1	6.6e-169	4.7e-165	556.7	35.3	12	355	1	344	1	346	0.99	NC_007530	343	0.944903581267218
acr3	bacteria.protein.fa	GBAA_RS09535	321	ACR3	363	1.4e-33	124.2	32.8	1	1	3.2e-37	2.3e-33	123.4	32.8	16	350	2	317	1	320	0.92	NC_007530	315	0.867768595041322
acr3	bacteria.protein.fa	GAU_RS03590	383	ACR3	363	4.6e-139	471.2	17	1	1	8e-143	5.7e-139	470.9	17	8	357	12	361	5	366	0.98	NC_012489	349	0.961432506887052
acr3	bacteria.protein.fa	GALF_RS11920	347	ACR3	363	8.8e-100	342	26.8	1	1	1.5e-103	1e-99	341.7	26.8	15	356	1	341	1	346	0.98	NC_014394	340	0.9366391184573
acr3	bacteria.protein.fa	G432_RS14975	357	ACR3	363	2e-104	357.2	25.8	1	1	3.1e-108	2.2e-104	357.1	25.8	7	357	4	354	1	357	0.97	NC_020561	350	0.964187327823691
acr3	bacteria.protein.fa	FPHI_RS09405	342	ACR3	363	1.9e-131	446.1	33	1	1	3e-135	2.1e-131	446	33	14	353	2	342	1	342	0.99	NC_010336	340	0.9366391184573
acr3	bacteria.protein.fa	FJOH_RS22865	361	ACR3	363	2.2e-141	478.9	24.6	1	1	3.5e-145	2.5e-141	478.7	24.6	12	358	12	358	2	361	0.98	NC_009441	346	0.953168044077135
acr3	bacteria.protein.fa	FJOH_RS16020	361	ACR3	363	8.2e-142	480.2	24.5	1	1	1.3e-145	9.4e-142	480	24.5	12	358	12	358	2	361	0.98	NC_009441	346	0.953168044077135
acr3	bacteria.protein.fa	FJOH_RS15510	343	ACR3	363	3.6e-140	474.8	29.2	1	1	5.6e-144	3.9e-140	474.7	29.2	13	352	3	342	1	343	0.99	NC_009441	339	0.933884297520661
acr3	bacteria.protein.fa	FIC_RS10590	348	ACR3	363	6.9e-140	473.9	25.6	1	1	1.1e-143	7.6e-140	473.8	25.6	13	355	3	345	1	348	0.99	NC_013062	342	0.942148760330578
acr3	bacteria.protein.fa	FBFL15_RS12465	343	ACR3	363	2.4e-130	442.5	31.1	1	1	3.8e-134	2.7e-130	442.4	31.1	12	351	2	341	1	343	0.99	NC_016001	339	0.933884297520661
acr3	bacteria.protein.fa	F750_RS01485	364	ACR3	363	2.8e-156	527.8	15.2	1	1	5e-160	3.5e-156	527.5	15.2	13	358	7	352	3	357	0.99	NC_021055	345	0.950413223140496
acr3	bacteria.protein.fa	F7308_RS06500	342	ACR3	363	2.4e-132	449.1	33.8	1	1	3.7e-136	2.6e-132	449	33.8	14	352	2	341	1	342	0.99	NC_015696	339	0.933884297520661
acr3	bacteria.protein.fa	F7308_RS01525	342	ACR3	363	6.6e-134	454.2	34.4	1	1	1e-137	7.4e-134	454.1	34.4	12	353	1	342	1	342	1	NC_015696	341	0.939393939393939
acr3	bacteria.protein.fa	EB_RS13970	371	ACR3	363	1.3e-103	354.6	26.3	1	1	2.3e-107	1.6e-103	354.3	26.3	12	354	14	355	3	362	0.95	NC_006513	341	0.939393939393939
acr3	bacteria.protein.fa	DX03_RS01785	352	ACR3	363	2.2e-137	465.7	16.6	1	1	3.6e-141	2.6e-137	465.4	16.6	13	355	6	349	2	352	0.98	NZ_CP007597	343	0.944903581267218
acr3	bacteria.protein.fa	DW66_RS12780	353	ACR3	363	1.7e-142	482.5	22.1	1	1	2.6e-146	1.9e-142	482.4	22.1	12	355	3	346	1	353	0.98	NZ_CP007620	343	0.944903581267218
acr3	bacteria.protein.fa	DTPSY_RS06740	360	ACR3	363	5.4e-106	362.4	22.5	1	1	8.8e-110	6.2e-106	362.2	22.5	9	355	11	356	3	360	0.96	NC_011992	345	0.950413223140496
acr3	bacteria.protein.fa	DSY_RS24920	352	ACR3	363	3.6e-141	478.1	30.6	1	1	5.6e-145	3.9e-141	478	30.6	10	355	4	350	1	352	0.99	NC_007907	346	0.953168044077135
acr3	bacteria.protein.fa	DSY_RS24505	359	ACR3	363	6.9e-146	493.7	33	1	1	1.1e-149	7.5e-146	493.5	33	9	358	3	354	1	359	0.98	NC_007907	351	0.966942148760331
acr3	bacteria.protein.fa	DSY_RS22005	356	ACR3	363	7.6e-149	503.4	29.4	1	1	1.3e-152	9.1e-149	503.1	29.4	10	355	6	352	2	356	0.98	NC_007907	346	0.953168044077135
acr3	bacteria.protein.fa	DSUI_RS09010	351	ACR3	363	7.6e-102	348.7	24.2	1	1	1.3e-105	9.2e-102	348.5	24.2	14	353	11	349	5	351	0.97	NC_016616	338	0.931129476584022
acr3	bacteria.protein.fa	DSC_RS09770	364	ACR3	363	1.9e-139	472.5	16.4	1	1	3.4e-143	2.4e-139	472.1	16.4	12	354	9	351	2	358	0.98	NC_016147	342	0.942148760330578
acr3	bacteria.protein.fa	DR96_RS16845	355	ACR3	363	2.2e-104	357.1	22.3	1	1	3.7e-108	2.6e-104	356.8	22.3	12	352	14	353	4	355	0.97	NZ_CP008920	339	0.933884297520661
acr3	bacteria.protein.fa	DR64_RS34270	361	ACR3	363	1.6e-102	351	23.9	1	1	2.9e-106	2e-102	350.6	23.9	11	357	11	356	2	359	0.96	NZ_CP008762	345	0.950413223140496
acr3	bacteria.protein.fa	DOLE_RS14840	396	ACR3	363	1.3e-125	427	24.9	1	1	2.1e-129	1.5e-125	426.8	24.9	10	356	6	394	1	396	0.97	NC_009943	388	1.06887052341598
acr3	bacteria.protein.fa	DMR_RS17480	365	ACR3	363	2e-144	488.8	27.9	1	1	3.4e-148	2.4e-144	488.6	27.9	10	357	4	351	1	355	0.99	NC_012796	347	0.955922865013774
acr3	bacteria.protein.fa	DM80_RS18930	358	ACR3	363	2.6e-105	360.1	22.7	1	1	4.3e-109	3.1e-105	359.9	22.7	12	355	13	355	3	358	0.97	NZ_CP008730	342	0.942148760330578
acr3	bacteria.protein.fa	DM80_RS02845	357	ACR3	363	1.1e-104	358	29	1	1	1.9e-108	1.4e-104	357.8	29	12	352	15	354	6	357	0.97	NZ_CP008728	339	0.933884297520661
acr3	bacteria.protein.fa	DM80_RS02480	356	ACR3	363	2.2e-105	360.4	28.7	1	1	3.7e-109	2.6e-105	360.1	28.7	12	351	15	353	5	356	0.97	NZ_CP008728	338	0.931129476584022
acr3	bacteria.protein.fa	DM80_RS01770	357	ACR3	363	6.8e-104	355.5	27.2	1	1	1.1e-107	8.1e-104	355.2	27.3	12	352	15	354	6	357	0.97	NZ_CP008728	339	0.933884297520661
acr3	bacteria.protein.fa	DM80_RS00320	361	ACR3	363	2.2e-102	350.5	21.7	1	1	4e-106	2.8e-102	350.1	21.7	14	356	14	355	4	360	0.97	NZ_CP008728	341	0.939393939393939
acr3	bacteria.protein.fa	DM42_RS12165	365	ACR3	363	9.6e-103	351.7	21.4	1	1	1.7e-106	1.2e-102	351.4	21.4	12	355	15	357	6	364	0.96	NZ_CP007786	342	0.942148760330578
acr3	bacteria.protein.fa	DJ48_RS12235	321	ACR3	363	2.5e-34	126.6	33	1	1	6e-38	4.2e-34	125.9	33	16	350	2	317	1	320	0.92	NZ_CP007618	315	0.867768595041322
acr3	bacteria.protein.fa	DJ48_RS06170	346	ACR3	363	4.2e-165	556.9	35.3	1	1	6.6e-169	4.7e-165	556.7	35.3	12	355	1	344	1	346	0.99	NZ_CP007618	343	0.944903581267218
acr3	bacteria.protein.fa	DJ46_RS10975	346	ACR3	363	4.2e-165	556.9	35.3	1	1	6.6e-169	4.7e-165	556.7	35.3	12	355	1	344	1	346	0.99	NZ_CP007666	343	0.944903581267218
acr3	bacteria.protein.fa	DJ46_RS04880	321	ACR3	363	1.4e-33	124.2	32.8	1	1	3.2e-37	2.3e-33	123.4	32.8	16	350	2	317	1	320	0.92	NZ_CP007666	315	0.867768595041322
acr3	bacteria.protein.fa	DJ45_RS20010	321	ACR3	363	1.4e-33	124.2	32.8	1	1	3.2e-37	2.3e-33	123.4	32.8	16	350	2	317	1	320	0.92	NZ_CP008752	315	0.867768595041322
acr3	bacteria.protein.fa	DJ45_RS13890	346	ACR3	363	4.2e-165	556.9	35.3	1	1	6.6e-169	4.7e-165	556.7	35.3	12	355	1	344	1	346	0.99	NZ_CP008752	343	0.944903581267218
acr3	bacteria.protein.fa	DJ44_RS08030	346	ACR3	363	4.2e-165	556.9	35.3	1	1	6.6e-169	4.7e-165	556.7	35.3	12	355	1	344	1	346	0.99	NZ_CP007704	343	0.944903581267218
acr3	bacteria.protein.fa	DJ44_RS01915	321	ACR3	363	1.4e-33	124.2	32.8	1	1	3.2e-37	2.3e-33	123.4	32.8	16	350	2	317	1	320	0.92	NZ_CP007704	315	0.867768595041322
acr3	bacteria.protein.fa	DHCVS_RS04985	354	ACR3	363	1.4e-132	449.8	21.7	1	1	2.3e-136	1.7e-132	449.6	21.7	12	356	7	352	3	354	0.99	NC_013552	345	0.950413223140496
acr3	bacteria.protein.fa	DHBDCA_RS00685	361	ACR3	363	1e-141	479.9	29.2	1	1	1.8e-145	1.3e-141	479.6	29.2	12	355	6	351	2	359	0.98	NC_018866	345	0.950413223140496
acr3	bacteria.protein.fa	DHAF_RS06085	356	ACR3	363	5.3e-149	503.9	30.7	1	1	9.1e-153	6.5e-149	503.6	30.7	12	357	8	354	3	356	0.99	NC_011830	346	0.953168044077135
acr3	bacteria.protein.fa	DF16_RS20790	321	ACR3	363	4.6e-35	129	32.3	1	1	1.1e-38	7.7e-35	128.3	32.3	16	350	2	317	1	320	0.93	NZ_CP007607	315	0.867768595041322
acr3	bacteria.protein.fa	DF16_RS17200	346	ACR3	363	2.8e-165	557.4	33.5	1	1	4.4e-169	3.1e-165	557.3	33.5	12	356	1	345	1	346	0.99	NZ_CP007607	344	0.947658402203857
acr3	bacteria.protein.fa	DESRU_RS10705	350	ACR3	363	1.9e-153	518.5	27.2	1	1	3.3e-157	2.3e-153	518.2	27.2	12	354	3	345	1	349	0.99	NC_015589	342	0.942148760330578
acr3	bacteria.protein.fa	DESPR_RS14280	361	ACR3	363	7.3e-145	490.3	29.3	1	1	1.2e-148	8.6e-145	490	29.3	10	357	3	350	1	355	0.99	NC_014972	347	0.955922865013774
acr3	bacteria.protein.fa	DESPR_RS06350	364	ACR3	363	1.1e-146	496.3	28.2	1	1	1.8e-150	1.3e-146	496.1	28.2	10	357	3	350	1	355	0.99	NC_014972	347	0.955922865013774
acr3	bacteria.protein.fa	DESOR_RS12745	361	ACR3	363	9.7e-139	470.1	28.3	1	1	1.6e-142	1.1e-138	469.9	28.3	9	355	6	354	1	359	0.98	NC_016584	348	0.958677685950413
acr3	bacteria.protein.fa	DESMER_RS11035	361	ACR3	363	2.5e-139	472.1	29.7	1	1	4.2e-143	3e-139	471.8	29.7	8	354	5	353	1	359	0.98	NC_018515	348	0.958677685950413
acr3	bacteria.protein.fa	DESKU_RS01470	330	ACR3	363	3.4e-30	113	32.6	1	1	6.8e-34	4.8e-30	112.5	32.6	16	354	5	322	1	329	0.86	NC_015573	317	0.873278236914601
acr3	bacteria.protein.fa	DESKU_RS01450	351	ACR3	363	1e-139	473.3	31.5	1	1	1.7e-143	1.2e-139	473.1	31.5	10	353	4	347	1	350	0.99	NC_015573	343	0.944903581267218
acr3	bacteria.protein.fa	DESGI_RS19730	354	ACR3	363	1.2e-147	499.5	29.8	1	1	2.1e-151	1.5e-147	499.1	29.8	11	353	5	347	2	351	0.99	NC_021184	342	0.942148760330578
acr3	bacteria.protein.fa	DESDI_RS04660	356	ACR3	363	6.4e-151	510.2	29.7	1	1	1.1e-154	7.5e-151	510	29.7	11	354	7	351	2	356	0.98	NC_019903	344	0.947658402203857
acr3	bacteria.protein.fa	DESDI_RS03740	358	ACR3	363	7e-145	490.3	34.3	1	1	1.1e-148	8.1e-145	490.1	34.3	9	357	3	353	1	357	0.98	NC_019903	350	0.964187327823691
acr3	bacteria.protein.fa	DESCA_RS05300	350	ACR3	363	6.9e-155	523.2	27.2	1	1	1.1e-158	7.6e-155	523.1	27.2	12	354	3	345	1	350	0.99	NC_015565	342	0.942148760330578
acr3	bacteria.protein.fa	DESAL_RS11070	358	ACR3	363	1.7e-147	498.9	26.9	1	1	2.8e-151	2e-147	498.7	26.9	10	353	4	347	1	354	0.99	NC_012881	343	0.944903581267218
acr3	bacteria.protein.fa	DESAL_RS10360	331	ACR3	363	4.7e-24	92.8	20.9	1	1	6.7e-28	4.7e-24	92.8	20.9	64	333	44	302	34	315	0.89	NC_012881	258	0.710743801652893
acr3	bacteria.protein.fa	DESAF_RS10875	367	ACR3	363	7e-149	503.5	28.6	1	1	1.2e-152	8.4e-149	503.2	28.6	11	355	5	349	1	354	0.99	NC_016629	344	0.947658402203857
acr3	bacteria.protein.fa	DESACI_RS07735	353	ACR3	363	1.8e-147	498.9	26	1	1	2.8e-151	2e-147	498.7	26	10	354	6	350	1	353	0.98	NC_018068	344	0.947658402203857
acr3	bacteria.protein.fa	DEHRE_RS07095	361	ACR3	363	3.3e-139	471.7	28	1	1	5.8e-143	4.1e-139	471.4	28	13	355	7	351	2	358	0.98	NZ_CP007033	344	0.947658402203857
acr3	bacteria.protein.fa	DEHLY_RS07995	360	ACR3	363	1.2e-149	506	24.1	1	1	2.1e-153	1.5e-149	505.7	24.1	13	355	15	357	4	360	0.99	NC_014314	342	0.942148760330578
acr3	bacteria.protein.fa	DEHALGT_RS04975	354	ACR3	363	6.2e-132	447.7	21.9	1	1	1e-135	7.2e-132	447.5	21.9	11	357	6	353	2	354	0.99	NC_013890	347	0.955922865013774
acr3	bacteria.protein.fa	DEHABAV1_RS05525	354	ACR3	363	8.6e-132	447.3	21.5	1	1	1.4e-135	1e-131	447.1	21.5	11	357	6	353	2	354	0.99	NC_009455	347	0.955922865013774
acr3	bacteria.protein.fa	DEBA_RS13185	363	ACR3	363	6.1e-149	503.7	19	1	1	1.1e-152	8e-149	503.3	19	12	356	6	350	2	355	0.99	NC_014365	344	0.947658402203857
acr3	bacteria.protein.fa	DDE_RS12840	362	ACR3	363	2.4e-146	495.1	27.6	1	1	4.1e-150	2.9e-146	494.9	27.6	10	357	4	351	1	355	0.99	NC_007519	347	0.955922865013774
acr3	bacteria.protein.fa	DCMB_RS05450	354	ACR3	363	2.4e-132	449.1	21.6	1	1	4e-136	2.8e-132	448.9	21.6	11	357	6	353	2	354	0.99	NC_020386	347	0.955922865013774
acr3	bacteria.protein.fa	DCMB_RS01680	362	ACR3	363	1.9e-139	472.5	33.1	1	1	3e-143	2.1e-139	472.3	33.1	13	353	11	354	1	361	0.97	NC_020386	343	0.944903581267218
acr3	bacteria.protein.fa	DCF50_RS00985	361	ACR3	363	1e-141	479.9	29.2	1	1	1.8e-145	1.3e-141	479.6	29.2	12	355	6	351	2	359	0.98	NC_018867	345	0.950413223140496
acr3	bacteria.protein.fa	DC74_RS00490	366	ACR3	363	1.6e-165	558.3	13.8	1	1	2.5e-169	1.8e-165	558.1	13.8	3	355	7	360	5	366	0.98	NZ_CP007574	353	0.972451790633609
acr3	bacteria.protein.fa	DBAC_RS09570	351	ACR3	363	2.6e-130	442.4	30.6	1	1	4e-134	2.8e-130	442.3	30.6	10	353	4	348	1	351	0.99	NC_013173	344	0.947658402203857
acr3	bacteria.protein.fa	DARO_RS13500	350	ACR3	363	1.3e-147	499.3	30.5	1	1	2e-151	1.4e-147	499.2	30.5	10	355	3	348	1	350	0.99	NC_007298	345	0.950413223140496
acr3	bacteria.protein.fa	DARO_RS03625	339	ACR3	363	2.7e-101	346.9	29.9	1	1	4.2e-105	3e-101	346.8	29.9	16	352	2	337	1	339	0.97	NC_007298	335	0.922865013774105
acr3	bacteria.protein.fa	DAES_RS13095	362	ACR3	363	1.4e-147	499.2	24.8	1	1	2.4e-151	1.7e-147	498.9	24.8	11	357	3	349	1	353	0.99	NC_014844	346	0.953168044077135
acr3	bacteria.protein.fa	DACSA_RS17675	387	ACR3	363	6.3e-138	467.5	21.3	1	1	1.1e-141	7.9e-138	467.1	21.3	6	360	8	374	4	377	0.98	NC_019780	366	1.00826446280992
acr3	bacteria.protein.fa	DACI_RS02460	361	ACR3	363	3.9e-103	353	23.3	1	1	6.9e-107	4.9e-103	352.7	23.3	9	352	11	353	4	360	0.97	NC_010002	342	0.942148760330578
acr3	bacteria.protein.fa	DACET_RS10665	344	ACR3	363	6.3e-143	483.9	29.7	1	1	9.9e-147	7e-143	483.8	29.7	12	352	3	343	1	344	0.99	NC_013943	340	0.9366391184573
acr3	bacteria.protein.fa	DACET_RS07785	338	ACR3	363	3.4e-28	106.4	24.8	1	1	6e-32	4.2e-28	106.1	24.8	14	325	4	297	1	327	0.83	NC_013943	293	0.807162534435262
acr3	bacteria.protein.fa	DA70_RS16565	357	ACR3	363	8.9e-109	371.5	27.3	1	1	1.5e-112	1e-108	371.3	27.3	11	354	14	356	4	357	0.97	NZ_CP007506	342	0.942148760330578
acr3	bacteria.protein.fa	DA70_RS12305	361	ACR3	363	7.9e-99	338.8	26.2	1	1	1.3e-102	9.3e-99	338.6	26.2	12	356	15	358	6	361	0.96	NZ_CP007506	343	0.944903581267218
acr3	bacteria.protein.fa	D521_RS03080	350	ACR3	363	6.4e-139	470.7	29.8	1	1	1e-142	7.1e-139	470.6	29.8	12	355	5	348	1	350	0.99	NC_020417	343	0.944903581267218
acr3	bacteria.protein.fa	CYAN8802_RS11390	384	ACR3	363	7.7e-141	477	26.5	1	1	1.3e-144	8.9e-141	476.8	26.5	6	361	9	375	4	377	0.98	NC_013161	366	1.00826446280992
